747,Masekhet Avot : ʻim perush Yen Levanon : sovev ṿe-holekh ʻal horaʼat ha-shorashim ṿe-hevdelehen ṿe-khaṿanot ha-melitsot ṿeha-meshalim she-hishtamshu ba-hem ha-neviʼim ʻa.h. ʻal derekh she-heḥelunu le-varer ule-laven bi-sefarenu Gan naʻul
603,תלמוד בבלי מסכת בבא קמא
500,Margaliyot tovah : ve-hu perush le-ferusho shel Avraham ibn Ezra [me-et] Shemuel Tsartsa [ve-] Yosef ha-Sefaradi [u-]Shemuel ha-Sefardi Motot.
1955,Talmud Bavli
624,מדרש שמואל
636,מדרש רבות
1806,שער גן עדן
3544,בית משה
587,Hamisha Humshe Torah
607,תלמוד בבלי
635,תורת כהנים
3567,
931,מדרש תנחומא
2083,Arbaʻah ṭurim
23,Sefer ha-Kuzari
615,שאלות ותשובות
597,Taḳanot ha-ḳehila de-ḳahal ḳodesh Ashḳenazim asher be-Amshṭerdam.
1845,טור יורה דעה
1044,Ets Haim
801,שיטה מקובצת
617,קונטרס השמות
1379,שבילי עולם
496,Sefer Leshon limudim she-hiber David Yahya.
596,Mishneh Torah
33,Yosifon
53,הפדות והפורקן ‬
618,"שאלות ותשובות מהרי""ט"
619,תשובות רד''ך
1548,ספר מחברות
609,תלמוד בבלי
1076,Sefer ha-arukh
621,ים של שלמה
836,מסורת סייג לתורה
622,חדושי הרשב״א על מסכת חולין
1807,ריח שדה
3473,Masekhet Berakhot
623,אגודת אזוב
604,שני לוחות הברית
808,אספקלריה המאירה
2084,Sefer diḳduḳ
1844,לוחות
837,דברי דוד
503,"Sefer Yede Mosheh : ve-hu perush Hamesh megilot asher hiber, izen ve-tiken Mosheh Almosnino."
628,Torat ha-Adam
626,"חדושי הריטב""א"
273,ספר שות בית יהודה
601,תלמוד בבלי
627,מסכת מנחות מן תלמוד בבלי
602,תלמוד בבלי
1847,"שאלות ותשובות מהר""ם לובלין"
497,Sefer Marot ha-tsovot : perush al Neviim rishonim leha-Rav ... Mosheh Alshekh.
807,משנה תורה
629,Masoret ha-Talmud
611,צאן קדשים
631,תורת כהנים ‬
632,‫  פרדס הגדול
633,‫  בית אברהם‬
610,פרי תאר
634,בית דוד
612,ספר מנחת שמואל
614,"שו""ת רמ""א ‬"
637,שערי דעה
639,משניות
688,"Sefer Beʼer mayim ḥayim : ... u-bo sheloshah sefarim ... sefer sheʼelot u-teshuvot ʻal seder arbaʻah ṭurim : ṿe-sefer Maʻaśeh nisim, derushim le-khol ḥeftsehem : ṿe-sefer Girsa de-yanḳuta ḥidushe Torah / she-ḥiber Ḥayim Nisim Refaʼel Mutsiri."
802,ים של שלמה
643,ישועה בישראל
989,Masekhet Sanhedrin
678,משמרות כהונה
805,‫  בגדי ישע
149,Ayalah Sheluhah
2835,Mishneh Torah
641,שלחן ערוך.  מטור חשן  המשפט
606,תולדות אדם וחוה
935,"דקדוק אליהו   הלוי האשכנזי, אשר שמו ספר בחור"
820,Ḥamishah Ḥumshe Torah : tiḳun sofrim sapir gizrato / neḥḳar ṿe-nidrash ha-sofer Mikhaʼel Yehudah Leʼon ; ṿe-hugah be-diḳduḳ Elihu Yehudah Leʼon.
686,"Zeh sefer Avot ʻolam : perush ʻal Masekhet Avot ṿe-yiḳare shemah Reḥovot, ki ʻatah hirḥiv H. lanu ... / asher izen ṿe-tiḳen Binyamin ha-Kohen."
873,אמרות טהורות
838,שאלות ותשובות שפת הים
907,סדר הדורות
1352,Makre Dardeke
817,Sefer Bet Yaʻaḳov
1008,"Iosephus Hebraicus div desideratus, et nunc ex Constantinopolitano exemplari juxta hebraismum opera Sebastiani Munsteri versus, & annotationibus atque collationibus illustratus. Continuat autem historias sacras à captivitate Babylonica usque ad praesidem pilatum"
3568,
960,ערוך השלם
1052,Nevi'im Aharonim
961,פרשת דרכים
839,דרכי תשובה
685,Sefer Avḳat rokhel.
1202,משנה סדר נשים
809,שדי חמד
661,Hamishah Humshei Torah
1140,משנת חסידים
945,"Zemah David, bound with Sefer Yuhasin"
847,Sefer Sheʼelot u-teshuvot Beśamim Rosh : misparam shalosh meʼot tishʻim u-shenayim / ṿe-hem leha-Rosh ule-shaʼar gedole ha-rishonim ; asafam Yitsḥaḳ di Molina hevetim el ha-defus ʻim ḳetsat hagahot devarim shel pilpul asher samti mi-tsidam ṿe-eḳram be-shem Kasa de-harsana
810,"שאלות ותשובות מהר""מ אלשקר ‬"
933,שטה מקובצת
941,Bible
932,תקוני הזהר
812,אסיפת זקנים
1314,Masekhet Nazir
1456,הקדמות ושערים \ והוא ענף אחד מהספר לשם שבו ואחלמה
804,עץ חיים
954,בית דוד
1958,Mishneh Torah
1079,מדרש שוחר טוב
1112,ספר מרפא לעצם
2986,Mishnah Seder Zera'im
803,קול שמואל
2085,Teshuvot sheʾelot meha-eshel ha-gadol
819,"Torah, Neviʼim u-Khetuvim"
1168,מגיד משרים
1113,ספר מכלול
1169,גנת אגוז
1422,מטה אפרים
2088,Perush ḥamesh megilot
1420,תקוני הזהר
1963,ספר שאלות ותשובות חינוך בית יהודה
947,טוב לזכרון
948,משנה סדר נשים
1380,מקראות גדולות
1965,מדרש רבה
955,ברכת ראש
776,Sefer Shem ṭov ḳaṭan : ... tiḳune ḳeri ṿe-tefilot de-yamim noraʼim ṿe-shelosh regalim ... / Binyamin Benish ha-Kohen B.sh.ṭ.
3354,תנ''ך תהלים
